show_id;type;title;director;cast;date_added;release_year;listed_in;description;rating;duration;country
s378;TV Show;The Mandalorian;;Pedro Pascal, Carl Weathers, Gina Carano, Omid Abtahi, Nick Nolte;October 30, 2020;2019;Action-Adventure, Family, Science Fiction;After the fall of the Empire, a lone gunfighter makes his way through the lawless galaxy.;TV-14;2 Seasons;United States
s379;Movie;The Sorcerer's Apprentice;Jon Turteltaub;Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer, Monica Bellucci, Omar Miller;October 30, 2020;2010;Action-Adventure, Fantasy;A modern-day sorcerer must make his seemingly average recruit into the ultimate apprentice.;PG;111 min;United States
s38;Movie;The Proud Family: Louder and Prouder;;Kyla Pratt, Tommy Davidson, Paula Jai Parker, JoMarie Payton, Cedric the Entertainer;November 12, 2021;2021;Animation, Comedy, Coming of Age;"""The Proud Family: Louder and Prouder"" follows Penny Proud and her family. Coming in February 2022.";TV-G;1 min;
s380;TV Show;X-Ray Earth;;;October 30, 2020;2020;Animals & Nature, Docuseries, Reality;What if we could x-ray the Earth to reveal the origins of natural disasters? Now we can.;TV-PG;1 Season;United States
s381;TV Show;Gathering Storm;;Tucker McDougall;October 23, 2020;2020;Animals & Nature, Docuseries;Witness first hand stories combined with scientific insight, analysis and satellite mapping.;TV-PG;1 Season;United States
s382;TV Show;India From Above;;Dev Patel;October 23, 2020;2019;Docuseries, Reality;India From Above, a two-part aerial documentary of a nation and its people.;TV-PG;1 Season;
s383;TV Show;Marvel Super Hero Adventures;;;October 23, 2020;2017;Action-Adventure, Animation, Kids;Spider-Man sets off on adventures with Marvel heroes!;TV-Y;4 Seasons;United States
s384;Movie;Once Upon a Snowman;Dan Abraham, Trent Correy;Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams;October 23, 2020;2020;Animation, Comedy, Coming of Age;This new short film follows Olaf’s first steps as he comes to life and searches for his identity.;TV-PG;12 min;United States
s385;Movie;Pompeii: Secrets Of The Dead;Ben Finney;Maite Jauregui;October 23, 2020;2019;Documentary, Historical;Forensic experts scan Pompeii’s victims to investigate why they didn’t escape the eruption.;TV-PG;45 min;United States
s386;Movie;Toy Story of Terror!;Angus MacLane;Tom Hanks, Tim Allen, Joan Cusack, Carl Weathers, Stephen Tobolowsky, Timothy Dalton;October 23, 2020;2013;Animation, Comedy, Family;Join the Toy Story gang in a frighteningly fun animated adventure.;TV-G;22 min;United States
s387;Movie;Beverly Hills Chihuahua;Raja Gosnell;Piper Perabo, Manolo Cardona, Jamie Curtis, Jose Yazpik, Maury Sterling, Jesus Ochoa;October 16, 2020;2008;Action-Adventure, Comedy, Family;Papi has to rescue his true love, Chloe, when she gets lost in Mexico.;PG;95 min;United States
s387;Movie;Beverly Hills Chihuahua;Raja Gosnell;Piper Perabo, Manolo Cardona, Jamie Curtis, Jose Yazpik, Maury Sterling, Jesus Ochoa;October 16, 2020;2008;Action-Adventure, Comedy, Family;Papi has to rescue his true love, Chloe, when she gets lost in Mexico.;PG;95 min; Mexico
s388;Movie;Clouds;Justin Baldoni;Fin Argus, Sabrina Carpenter, Madison Iseman, Neve Campbell, Tom Scott, Lil Rel Howery;October 16, 2020;2020;Biographical, Drama, Music;A young musician with months to live turns to music to make the most of the time he has left.;PG-13;122 min;United States
s389;Movie;Lost on Everest;Renan Ozturk;Tate Donovan;October 16, 2020;2020;Animals & Nature, Documentary, Survival;The quest to reveal what happened to the explorers who first set out to summit Mt. Everest.;TV-14;60 min;United States
s39;Movie;The Simpsons in Plusaversary;David Silverman;Dan Castellaneta, Nancy Cartwright, Yeardley Smith, Tress MacNeille, Hank Azaria;November 12, 2021;2021;Animation, Comedy;Celebrate Disney+ Day with The Simpsons and their friends from across the service.;TV-PG;6 min;
s390;Movie;Marvel's Iron Man & Captain America: Heroes United;Leo Riley;Adrian Pasdar, Roger Smith, Fred Tatasciore, David Kaye, Liam O'Brien, Clancy Brown;October 16, 2020;2014;Action-Adventure, Animation, Science Fiction;Iron Man and Captain America battle the Red Skull and Taskmaster.;PG;72 min;United States
s391;TV Show;Meet The Chimps;;Jane Lynch;October 16, 2020;2020;Animals & Nature, Docuseries, Family;Meet the Chimps takes viewers inside the secret life of Chimp Haven, a unique wildlife sanctuary.;TV-PG;1 Season;United States
s392;TV Show;The Rocketeer;;Kitana Turnbull, Billy Campbell, Kathy Najimy, Callan Farris, Frank Welker;October 16, 2020;2019;Action-Adventure, Animation, Kids;Kit becomes a rocket-pack wearing superhero!;TV-Y;1 Season;United States
s393;Movie;Oil Spill of The Century;;Loïck Peyron;October 9, 2020;2019;Documentary, Historical;Loïck Peyron investigates the 1978 Amoco Cadiz oil spill and its impact.;TV-PG;45 min;
s394;Movie;The Chronicles Of Narnia: The Voyage of the Dawn Treader;Michael Apted;Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Tilda Swinton;October 9, 2020;2010;Action-Adventure, Family, Fantasy;Three heroes sail with King Caspian to help Narnian lords banished by an evil usurper of the throne.;PG;113 min;United States
s394;Movie;The Chronicles Of Narnia: The Voyage of the Dawn Treader;Michael Apted;Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Tilda Swinton;October 9, 2020;2010;Action-Adventure, Family, Fantasy;Three heroes sail with King Caspian to help Narnian lords banished by an evil usurper of the throne.;PG;113 min; United Kingdom
s395;TV Show;The Right Stuff;;Jake McDorman, Patrick Adams, Colin O’Donoghue, Eloise Mumford, James Lafferty, Nora Zehetner;October 9, 2020;2020;Drama, Historical;The incredible story of the Mercury Seven astronauts and their extraordinary achievements.;TV-14;1 Season;United States
s396;Movie;Wild Portugal;Christian Baumeister;Bart Thomasson;October 9, 2020;2020;Animals & Nature, Documentary, Family;Explore a rugged world where diverse species fight for survival.;TV-14;45 min;
s397;Movie;X2;Bryan Singer;Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen, James Marsden;October 9, 2020;2003;Action-Adventure, Family, Science Fiction;X-Men newcomer, Night Crawler, joins Magneto to rescue their brethren and forestall a holocaust.;PG-13;134 min;Canada
s397;Movie;X2;Bryan Singer;Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen, James Marsden;October 9, 2020;2003;Action-Adventure, Family, Science Fiction;X-Men newcomer, Night Crawler, joins Magneto to rescue their brethren and forestall a holocaust.;PG-13;134 min;United States
s398;Movie;Mr. Holland's Opus;Stephen Herek;Richard Dreyfuss, Glenne Headly, Jay Thomas, W.H. Macy, Alicia Witt, Jean Kelly;October 2, 2020;1996;Drama, Music;A musician finds his passion when he takes a “day job” as a music teacher.;PG;143 min;United States
s399;Movie;Disneynature Oceans;Jacques Perrin, Jacques Cluzaud;Pierce Brosnan, Lancelot Perrin;September 25, 2020;2010;Animals & Nature, Documentary, Family;Journey into the depths of a wonderland filled with beauty and power.;G;84 min;France
s399;Movie;Disneynature Oceans;Jacques Perrin, Jacques Cluzaud;Pierce Brosnan, Lancelot Perrin;September 25, 2020;2010;Animals & Nature, Documentary, Family;Journey into the depths of a wonderland filled with beauty and power.;G;84 min; Switzerland
s399;Movie;Disneynature Oceans;Jacques Perrin, Jacques Cluzaud;Pierce Brosnan, Lancelot Perrin;September 25, 2020;2010;Animals & Nature, Documentary, Family;Journey into the depths of a wonderland filled with beauty and power.;G;84 min; Spain
s399;Movie;Disneynature Oceans;Jacques Perrin, Jacques Cluzaud;Pierce Brosnan, Lancelot Perrin;September 25, 2020;2010;Animals & Nature, Documentary, Family;Journey into the depths of a wonderland filled with beauty and power.;G;84 min; United States
s399;Movie;Disneynature Oceans;Jacques Perrin, Jacques Cluzaud;Pierce Brosnan, Lancelot Perrin;September 25, 2020;2010;Animals & Nature, Documentary, Family;Journey into the depths of a wonderland filled with beauty and power.;G;84 min; United Arab Emirates
s4;Movie;The Queen Family Singalong;Hamish Hamilton;Darren Criss, Adam Lambert, Derek Hough, Alexander Jean, Fall Out Boy, Jimmie Allen;November 26, 2021;2021;Musical;This is real life, not just fantasy!;TV-PG;41 min;
s40;Movie;Tick Tock Tale;Dean Wellins;;November 12, 2021;2010;Animation, Crime, Family;A tale of a quirky mantle clock.;G;6 min;United States
s400;Movie;Hidden Figures;Theodore Melfi;Taraji Henson, Octavia Spencer, Janelle Monáe, Kevin Costner, Kirsten Dunst, Jim Parsons;September 25, 2020;2016;Biographical, Drama, Family;A story about three women at NASA who helped launch John Glenn into orbit.;PG;128 min;United States
s401;TV Show;Magic of Disney's Animal Kingdom;;Josh Gad;September 25, 2020;2020;Animals & Nature, Docuseries, Family;Magic of Disney’s Animal Kingdom goes backstage at Walt Disney World Resort. Narrated by Josh Gad.;TV-PG;1 Season;United Kingdom
s402;Movie;Secret Society of Second-Born Royals;;Peyton Lee, Niles Fitch, Isabella Blake-Thomas, Olivia Deeble, Skylar Astin, Elodie Yung;September 25, 2020;2020;Action-Adventure, Coming of Age, Family;Sam, a rebellious royal, learns she is part of the Secret Society of Second-Born Royals.;TV-PG;99 min;United States
s403;Movie;The Giant Robber Crab;Moritz Katz;Colin Solman;September 25, 2020;2019;Animals & Nature, Documentary;As we follow the robber’s life cycle, we learn that crabs are much more than creepy crawlies.;TV-PG;44 min;United States
s404;TV Show;Wild Central America;;Nigel Marven;September 25, 2020;2020;Action-Adventure, Animals & Nature, Docuseries;Presenter Nigel Marven discovers the colourful and varied wildlife and culture of Central America.;TV-PG;1 Season;
s405;TV Show;Ancient China from Above;;Dr. Allan Maca;September 18, 2020;2020;Docuseries, Historical;Archaeologist Allan Maca reveals the amazing wonders of Ancient China like never before.;TV-14;1 Season;United States
s406;TV Show;Becoming;;;September 18, 2020;2020;Anthology, Docuseries, Family;Becoming chronicles the origin stories of world-class entertainers, musicians and athletes.;TV-PG;1 Season;United States
s407;TV Show;Coop & Cami Ask The World;;Ruby Turner, Dakota Lotus, Olivia Sanabia, Albert Tsai, Paxton Booth, Rebecca Metz;September 18, 2020;2018;Comedy, Family, Kids;"Cooper and Cami Wrather co-host ""Would You Wrather.""";TV-G;2 Seasons;United States
s408;TV Show;Europe from Above;;Julian Barratt;September 18, 2020;2019;Docuseries, Reality;Europe from Above takes to the air over Europe’s finest cultural and geographical landmarks.;TV-G;1 Season;United Kingdom
s409;Movie;Ever After: A Cinderella Story;Andy Tennant;Drew Barrymore, Anjelica Huston, Dougray Scott, Patrick Godfrey, Megan Dodds, Melanie Lynskey;September 18, 2020;1998;Drama, Romance;A young woman falls in love with a prince while pretending to be a princess.;PG-13;122 min;United States
s41;Movie;Under the Helmet: The Legacy of Boba Fett;;;November 12, 2021;2021;Science Fiction;A special celebrating the origins and legacy of Star Wars’ legendary bounty hunter, Boba Fett.;TV-PG;22 min;
s410;TV Show;Kingdom of the Mummies;;Kerry Shale;September 18, 2020;2020;Docuseries, Historical, Reality;A team of archaeologists uncover the first Egyptian funeral parlor ever found.;TV-14;1 Season;United States
s411;Movie;Morning Light;Mark Monroe;Patrick Warburton;September 18, 2020;2008;Documentary, Sports;"Fifteen rookie sailors race to be part of the ""Morning Light"" crew.";PG;99 min;United States
s412;Movie;Notre Dame: Race Against The Inferno;Fabrice Gardel, Simon Kessler, Josselin Mahot;Paul Bandey;September 18, 2020;2019;Documentary;On April 15, 2019, Paris’ firefighters gave everything to save the Notre Dame cathedral.;TV-PG;45 min;United Kingdom
s412;Movie;Notre Dame: Race Against The Inferno;Fabrice Gardel, Simon Kessler, Josselin Mahot;Paul Bandey;September 18, 2020;2019;Documentary;On April 15, 2019, Paris’ firefighters gave everything to save the Notre Dame cathedral.;TV-PG;45 min; France
s413;TV Show;Once Upon a Time;;Ginnifer Goodwin, Jennifer Morrison, Robert Carlyle, Lana Parrilla, Jared Gilmore, Josh Dallas;September 18, 2020;2011;Action-Adventure, Fantasy, Soap Opera / Melodrama;Fairy tale characters inhabit a land of good and evil.;TV-PG;7 Seasons;United States
s414;TV Show;Soy Luna;;Karol Sevilla, Ruggero Pasquarelli, Valentina Zenere, Lucila Gandolfo, Michael Ronda, Carolina Kopelioff;September 18, 2020;2015;Comedy, Coming of Age, Drama;Luna will learn that love transcends distance.;TV-G;3 Seasons;Argentina
s414;TV Show;Soy Luna;;Karol Sevilla, Ruggero Pasquarelli, Valentina Zenere, Lucila Gandolfo, Michael Ronda, Carolina Kopelioff;September 18, 2020;2015;Comedy, Coming of Age, Drama;Luna will learn that love transcends distance.;TV-G;3 Seasons;Mexico
s415;TV Show;Violetta;;Diego Ramos, Martina Stoessel, Pablo Espinosa, Jorge Blanco, Mercedes Lambre, Nicolás Garnier;September 18, 2020;2011;Coming of Age, Drama, Music;Violetta is a talented teen following her dream.;TV-G;3 Seasons;Argentina
s416;Movie;Christopher Robin;Marc Forster;Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss, Oliver Davies, Ronke Adekoluejo;September 11, 2020;2018;Drama, Family, Fantasy;Pooh leaves the Hundred Acre Wood to help grown-up Christopher Robin.;PG;109 min;United Kingdom
s416;Movie;Christopher Robin;Marc Forster;Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss, Oliver Davies, Ronke Adekoluejo;September 11, 2020;2018;Drama, Family, Fantasy;Pooh leaves the Hundred Acre Wood to help grown-up Christopher Robin.;PG;109 min; United States
s417;Movie;D2: The Mighty Ducks;Sam Weisman;Emilio Estevez, Michael Tucker, Jan Rubeš, Kathryn Erbe, Joshua Jackson, Elden Ratliff;September 4, 2020;1994;Comedy, Drama, Family;The Mighty Ducks face the meanest team on ice at the Junior Goodwill Games.;PG;107 min;United States
s418;Movie;D3: The Mighty Ducks;Robert Lieberman;Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson, Elden Ratliff;September 4, 2020;1996;Comedy, Coming of Age, Drama;The Mighty Ducks inherit a new coach and a new set of problems.;PG;104 min;United States
s419;TV Show;Earth to Ned;;;September 4, 2020;2020;Comedy, Parody, Science Fiction;From the Jim Henson Company, alien commander Ned hosts a late-night talk show with celebrity guests.;TV-PG;1 Season;United States
s42;Movie;Willow;;;November 12, 2021;2021;Action-Adventure, Fantasy;"Meet the cast of the all-new Disney+ fantasy-adventure series ""Willow."" Coming to Disney+ in 2022.";TV-PG;3 min;
s420;Movie;Trick or Treat;Jack Hannah;;September 4, 2020;1952;Animation, Family, Fantasy;Donald plays a trick on his nephews, but a witch helps them out. See details for advisory.;TV-G;9 min;United States
s421;Movie;Alice Through the Looking Glass;James Bobin;Johnny Depp, Anne Hathaway, Mia Wasikowska, Matt Lucas, Rhys Ifans, Helena Carter;August 28, 2020;2016;Action-Adventure, Fantasy;Alice returns to Underland to save the Mad Hatter in a race against time.;PG;115 min;United States
s421;Movie;Alice Through the Looking Glass;James Bobin;Johnny Depp, Anne Hathaway, Mia Wasikowska, Matt Lucas, Rhys Ifans, Helena Carter;August 28, 2020;2016;Action-Adventure, Fantasy;Alice returns to Underland to save the Mad Hatter in a race against time.;PG;115 min; United Kingdom
s422;Movie;Phineas and Ferb The Movie: Candace Against the Universe;;Ashley Tisdale, Vincent Martella, Ali Wong, Dan Povenmire, Alyson Stoner, Maulik Pancholy;August 28, 2020;2020;Action-Adventure, Animation, Comedy;Phineas and Ferb set out across the galaxy to rescue Candace, who has been abducted by aliens.;TV-G;86 min;United States
s423;Movie;Back to the Titanic;;;August 21, 2020;2020;Documentary, Historical;Back to the Titanic documents the first manned dives to Titanic in nearly 15 years.;TV-PG;44 min;United Kingdom
s424;Movie;Beauty and the Beast;Bill Condon;Emma Watson, Dan Stevens, Luke Evans, Kevin Kline, Josh Gad, Ewan McGregor;August 21, 2020;2017;Family, Fantasy, Musical;Belle must look beyond the Beast’s exterior to find the true Prince within.;PG;138 min;United States
s425;Movie;Mars: One Day on the Red Planet;Martin Johnson;Nigel Barber;August 21, 2020;2020;Documentary;An epic journey around the real Mars – built from data, as you’ve never seen it before.;TV-PG;88 min;United States
s426;Movie;The One and Only Ivan;Thea Sharrock;Sam Rockwell, Angelina Jolie, Danny DeVito, Helen Mirren, Brooklynn Prince, Ramón Rodríguez;August 21, 2020;2020;Drama, Family, Fantasy;An adaptation of the award-winning book about a very special gorilla.;PG;95 min;United States
s427;TV Show;Weirdest, Bestest, Truest;;Charlie Engelman, Kirby Engelman;August 21, 2020;2018;Animals & Nature, Kids, Variety;Siblings Kirby and Charlie share strange discoveries and fun facts from the world of Weird But True!;TV-G;1 Season;
s428;TV Show;Disney Junior T.O.T.S.: Calling All T.O.T.S. (Shorts);;Jet Jurgensmeyer, Christian Simon, Megan Hilty;August 14, 2020;2020;Animation, Kids, Music;What happens after the baby animals are delivered?;TV-Y;1 Season;
